1141548,1141548,石動,1368658.59,-366724.92
1141549,1141549,福岡,1369320.79,-367082.39
1141550,1141550,西高岡,1369652.95,-367242.95
1141551,1141551,高岡,1370152.74,-367409.48
1141552,1141552,越中大門,1370559.04,-367338.18
1141553,1141553,小杉,1370927.67,-367209.47
1141554,1141554,呉羽,1371648.74,-367188.45
1141555,1140501,富山,1372130.91,-367013.84
1141701,1141551,高岡,1370152.74,-367409.48
1141714,100917,新高岡,1370104.59,-367270.04
1141702,1141702,二塚,1370061.41,-367143.39
1141703,1141703,林,1369993.79,-367045.04
1141704,1141704,戸出,1369838.98,-366843.23
1141705,1141705,油田,1369703.72,-366551.24
1141706,1141706,砺波,1369536.48,-366364.24
1141707,1141707,東野尻,1369435.0,-366185.73
1141708,1141708,高儀,1369360.07,-366066.97
1141709,1141709,福野,1369231.66,-365885.41
1141710,1141710,東石黒,1368981.66,-365760.5
1141711,1141711,福光,1368781.35,-365581.21
1141712,1141712,越中山田,1368875.22,-365385.13
1141713,1141713,城端,1369016.73,-365220.12
1141801,1141551,高岡,1370152.74,-367409.48
1141802,1141802,越中中川,1370278.51,-367497.64
1141803,1141803,能町,1370398.85,-367682.59
1141804,1141804,伏木,1370585.3,-367923.06
1141805,1141805,越中国分,1370507.29,-368053.61
1141806,1141806,雨晴,1370375.83,-368164.84
1141807,1141807,島尾,1370126.9,-368284.23
1141808,1141808,氷見,1369906.31,-368498.99
1141530,1141530,大聖寺,1363142.05,-363003.11
1141531,1141531,加賀温泉,1363503.37,-363205.62
1141532,1141532,動橋,1363830.27,-363284.28
1141533,1141533,粟津,1364245.44,-363557.5
1141534,1141534,小松,1364529.26,-364025.45
1141535,1141535,明峰,1364631.14,-364253.02
1141536,1141536,能美根上,1364597.21,-364520.53
1141537,1141537,小舞子,1364749.25,-364763.71
1141538,1141538,美川,1364892.05,-364860.01
1141539,1141539,加賀笠間,1365274.34,-365029.35
1141540,1141540,松任,1365662.05,-365267.06
1141541,1141541,野々市,1365980.44,-365416.44
1141542,1141542,西金沢,1366212.25,-365532.12
1141543,1141543,金沢,1366481.66,-365781.17
1141511,1141511,新疋田,1361005.58,-355942.39
1141512,1141512,敦賀,1360764.88,-356447.67
1141513,1141513,南今庄,1361847.23,-357574.24
1141514,1141514,今庄,1361992.79,-357729.47
1141515,1141515,湯尾,1361930.07,-358032.51
1141516,1141516,南条,1361933.91,-358319.56
1141517,1141517,王子保,1361655.95,-358662.59
1141518,1141518,武生,1361709.13,-359032.54
1141519,1141519,鯖江,1361888.52,-359433.55
1141520,1141520,北鯖江,1361984.52,-359714.96
1141521,1141521,大土呂,1362165.19,-360105.46
1141522,1141522,越前花堂,1362180.73,-360387.71
1141523,1141523,福井,1362235.16,-360620.57
1141524,1141524,森田,1362225.16,-361093.81
1141525,1141525,春江,1362284.87,-361290.04
1141526,1141526,丸岡,1362335.02,-361625.95
1141527,1141527,芦原温泉,1362350.69,-362145.42
1141528,1141528,細呂木,1362569.68,-362412.5
1141529,1141529,牛ノ谷,1362816.18,-362594.09
1141501,1141501,米原,1362899.92,-353146.57
1141502,1141502,坂田,1362877.43,-353357.77
1141503,1141503,田村,1362818.13,-353563.07
1141504,1141504,長浜,1362649.01,-353788.28
1141505,1141505,虎姫,1362573.85,-354245.39
1141506,1141506,河毛,1362495.19,-354484.25
1141507,1141507,高月,1362377.16,-354703.37
1141508,1141508,木ノ本,1362217.06,-355059.33
1141509,1141509,余呉,1361975.91,-355338.2
1141510,1141510,近江塩津,1361512.36,-355397.8
1141901,1141546,津幡,1367307.59,-366578.95
1141902,1141902,中津幡,1367402.79,-366715.6
1141903,1141903,本津幡,1367322.02,-366766.73
1141904,1141904,能瀬,1367198.98,-366931.52
1141905,1141905,宇野気,1367030.6,-367227.95
1141906,1141906,横山,1367168.5,-367477.39
1141907,1141907,高松,1367288.23,-367685.41
1141908,1141908,免田,1367475.81,-367958.06
1141909,1141909,宝達,1367622.29,-368198.75
1141910,1141910,敷浪,1367734.55,-368480.94
1141911,1141911,南羽咋,1367746.31,-368703.24
1141912,1141912,羽咋,1367833.32,-368970.73
1141913,1141913,千路,1368011.95,-369281.39
1141914,1141914,金丸,1368358.74,-369433.44
1141915,1141915,能登部,1368694.03,-369608.67
1141916,1141916,良川,1368946.28,-369766.62
