100122,恵那市大井町神ノ木,,0,35.455063,JR中央本線(名古屋～塩尻),137.407764,1141118,,509-7201,岐阜県,false,1141118,1141118,恵那,1374077.64,-354550.63
100121,恵那市武並町竹折,,0,35.437938,JR中央本線(名古屋～塩尻),137.35417,1141117,,509-7122,岐阜県,false,1141117,1141117,武並,1373541.7,-354379.38
100124,中津川市太田町２丁目,,0,35.50036,JR中央本線(名古屋～塩尻),137.502867,1141120,,508-0033,岐阜県,false,1141120,1141120,中津川,1375028.67,-355003.6
100123,中津川市千旦林,,0,35.479286,JR中央本線(名古屋～塩尻),137.450364,1141119,,509-9131,岐阜県,false,1141119,1141119,美乃坂本,1374503.64,-354792.86
100126,中津川市坂下,,0,35.574218,JR中央本線(名古屋～塩尻),137.531094,1141122,,509-9232,岐阜県,false,1141122,1141122,坂下,1375310.94,-355742.18
100125,中津川市落合,,0,35.525116,JR中央本線(名古屋～塩尻),137.530034,1141121,,508-0006,岐阜県,false,1141121,1141121,落合川,1375300.34,-355251.16
100128,木曽郡南木曽町大字読書,,0,35.598896,JR中央本線(名古屋～塩尻),137.608672,1141124,,399-5301,長野県,false,1141124,1141124,南木曽,1376086.72,-355988.96
100127,木曽郡南木曽町大字田立,,0,35.588281,JR中央本線(名古屋～塩尻),137.54893,1141123,,399-5303,長野県,false,1141123,1141123,田立,1375489.3,-355882.81
100130,木曽郡大桑村大字野尻,,0,35.673042,JR中央本線(名古屋～塩尻),137.636152,1141126,,399-5504,長野県,false,1141126,1141126,野尻,1376361.52,-356730.42
100129,木曽郡南木曽町大字読書,,0,35.645418,JR中央本線(名古屋～塩尻),137.617569,1141125,,399-5301,長野県,false,1141125,1141125,十二兼,1376175.69,-356454.18
100132,木曽郡大桑村字須原,,0,35.69769,JR中央本線(名古屋～塩尻),137.694844,1141128,,399-5502,長野県,false,1141128,1141128,須原,1376948.44,-356976.9
100131,木曽郡大桑村長野,,0,35.684477,JR中央本線(名古屋～塩尻),137.664224,1141127,,399-5503,長野県,false,1141127,1141127,大桑,1376642.24,-356844.77
100134,木曽郡上松町駅前通り,,0,35.784068,JR中央本線(名古屋～塩尻),137.693283,1141130,,399-5603,長野県,false,1141130,1141130,上松,1376932.83,-357840.68
100133,木曽郡上松町大字荻原,,0,35.732939,JR中央本線(名古屋～塩尻),137.714338,1141129,,399-5608,長野県,false,1141129,1141129,倉本,1377143.38,-357329.39
100136,木曽郡木曽町日義,,0,35.871245,JR中央本線(名古屋～塩尻),137.741536,1141132,,399-6101,長野県,false,1141132,1141132,原野,1377415.36,-358712.45
100135,木曽郡木曽町福島２０３２,,0,35.843669,JR中央本線(名古屋～塩尻),137.69343,1141131,,397-0001,長野県,false,1141131,1141131,木曽福島,1376934.3,-358436.69
100138,木曽郡木祖村薮原,,0,35.930152,JR中央本線(名古屋～塩尻),137.784368,1141134,,399-6201,長野県,false,1141134,1141134,藪原,1377843.68,-359301.52
100137,木曽郡木曽町日義,,0,35.888337,JR中央本線(名古屋～塩尻),137.763794,1141133,,399-6101,長野県,false,1141133,1141133,宮ノ越,1377637.94,-358883.37
100140,塩尻市木曽平沢,,0,35.979108,JR中央本線(名古屋～塩尻),137.832613,1141136,,399-6302,長野県,false,1141136,1141136,木曽平沢,1378326.13,-359791.08
100139,塩尻市奈良井,,0,35.969476,JR中央本線(名古屋～塩尻),137.816195,1141135,,399-6303,長野県,false,1141135,1141135,奈良井,1378161.95,-359694.76
100142,塩尻市大字宗賀字日出塩,,0,36.049004,JR中央本線(名古屋～塩尻),137.894804,1141138,,399-6461,長野県,false,1141138,1141138,日出塩,1378948.04,-360490.04
100141,塩尻市贄川,,0,36.014008,JR中央本線(名古屋～塩尻),137.86091,1141137,,399-6301,長野県,false,1141137,1141137,贄川,1378609.1,-360140.08
100144,塩尻市大門八番町９-１,,0,36.114364,JR中央本線(名古屋～塩尻),137.947961,1141140,,399-0737,長野県,false,1141140,1131153,塩尻,1379479.61,-361143.64
100143,塩尻市大字宗賀,,0,36.087164,JR中央本線(名古屋～塩尻),137.916842,1141139,,399-6461,長野県,false,1141139,1141139,洗馬,1379168.42,-360871.64
100146,豊橋市北島町北島,,0,34.775809,JR飯田線(豊橋～天竜峡),137.374001,1141302,,440-0071,愛知県,false,1141302,1141302,船町,1373740.01,-347758.09
100145,豊橋市花田町西宿,,0,34.762734,JR飯田線(豊橋～天竜峡),137.382128,1141301,,440-0075,愛知県,false,1141301,1141301,豊橋,1373821.28,-347627.34
100148,愛知県豊川市小坂井町倉屋敷72,,0,34.797544,JR飯田線(豊橋～天竜峡),137.363056,1141304,,441-0103,愛知県,false,1141304,1141304,小坂井,1373630.56,-347975.44
100147,豊橋市横須賀町横須賀,,0,34.780939,JR飯田線(豊橋～天竜峡),137.370612,1141303,,440-0093,愛知県,false,1141303,1141303,下地,1373706.12,-347809.39
100150,豊川市豊川町,,0,34.822519,JR飯田線(豊橋～天竜峡),137.397157,1141306,,442-0033,愛知県,false,1141306,1141306,豊川,1373971.57,-348225.19
100149,豊川市牛久保町,,0,34.808563,JR飯田線(豊橋～天竜峡),137.381671,1141305,,442-0826,愛知県,false,1141305,1141305,牛久保,1373816.71,-348085.63
100152,豊川市上長山町西水神平,,0,34.864449,JR飯田線(豊橋～天竜峡),137.431458,1141308,,441-1202,愛知県,false,1141308,1141308,長山,1374314.58,-348644.49
100151,豊川市一宮町下新切,,0,34.847911,JR飯田線(豊橋～天竜峡),137.414549,1141307,,441-1231,愛知県,false,1141307,1141307,三河一宮,1374145.49,-348479.11
100154,豊川市東上町東京寺,,0,34.876278,JR飯田線(豊橋～天竜峡),137.455236,1141310,,441-1201,愛知県,false,1141310,1141310,東上,1374552.36,-348762.78
100153,豊川市東上町丸塚,,0,34.868029,JR飯田線(豊橋～天竜峡),137.441518,1141309,,441-1201,愛知県,false,1141309,1141309,江島,1374415.18,-348680.29
